HITId,WorkerId,Answer.category.label
39WSF6KUV3OEJZWXBY65W7DZRIMOEW,A3MYXS600K169X,neutral
39WSF6KUV3OEJZWXBY65W7DZRINEON,A2H3YXD2QGHMUO,fear
39WSF6KUV3OEJZWXBY65W7DZRINEON,A1SX8IVV82M0LW,disgust
39WSF6KUV3OEJZWXBY65W7DZRINEON,A297WCJYDD9QBQ,neutral
39XCQ6V3KZ7OYAX001R8BDLVTPU65P,A15V2Z0JVLFIRS,neutral
39XCQ6V3KZ7OYAX001R8BDLVTPU65P,A2IP1TOC651QGU,fear
39XCQ6V3KZ7OYAX001R8BDLVTPU65P,AO2WNSGOXAX52,happy
3A3KKYU7P4KK0WXCJILYQ9VU3MCWM5,AB6DIVWQQXQ9B,fear
3A3KKYU7P4KK0WXCJILYQ9VU3MCWM5,A2IN095WARQMEB,fear
3A3KKYU7P4KK0WXCJILYQ9VU3MCWM5,A3INH7VQY14DOF,neutral
3A520CCNWO3PHV2W1F1NVCTU21JEAO,AFT6VDMD6VGDG,angry
3A520CCNWO3PHV2W1F1NVCTU21JEAO,A2HSX08DWDYJU7,disgust
3A520CCNWO3PHV2W1F1NVCTU21JEAO,A2FWJ2AZ4T2I9J,sad
3A9LA2FRWTHDXI1R2Q170N15V2JXHQ,AFT6VDMD6VGDG,disgust
3A9LA2FRWTHDXI1R2Q170N15V2JXHQ,A1XQFG06L9XU2R,disgust
3A9LA2FRWTHDXI1R2Q170N15V2JXHQ,AB6DIVWQQXQ9B,disgust
3AA88CN98Q6TZDS9D7Q6WTO6PPHYK1,A1UWGITYWD8L0L,sad
3AA88CN98Q6TZDS9D7Q6WTO6PPHYK1,A1FPCIKO68OQ63,fear
3AA88CN98Q6TZDS9D7Q6WTO6PPHYK1,A30ENTLELXJH32,sad
3ABAOCJ4R97FGZ1Q79MSYKD8FLVQMV,A1KL8QLFQ4YTOL,neutral
3ABAOCJ4R97FGZ1Q79MSYKD8FLVQMV,A3CJVRJ34U70Y9,neutral
3ABAOCJ4R97FGZ1Q79MSYKD8FLVQMV,A3INH7VQY14DOF,neutral
3AC6MFV69LL22D1638PSX8HG32HZHP,A1SX8IVV82M0LW,angry
3AC6MFV69LL22D1638PSX8HG32HZHP,A1UWGITYWD8L0L,disgust
3AC6MFV69LL22D1638PSX8HG32HZHP,AA9Y4BEMJYWN1,angry
3ACRLU860OHU057O7T1JQND0KJ4BEG,A9E9L9MWEZOPN,disgust
3ACRLU860OHU057O7T1JQND0KJ4BEG,AXVEBBS48RC53,disgust
3ACRLU860OHU057O7T1JQND0KJ4BEG,A1TSD3O3C3ZUT6,disgust
3ACRLU860OHU057O7T1JQND0KJ4EBJ,AXAXLC0TXQ0QW,fear
3ACRLU860OHU057O7T1JQND0KJ4EBJ,A297WCJYDD9QBQ,neutral
3ACRLU860OHU057O7T1JQND0KJ4EBJ,A1AKBW27YZ3U48,angry
3AFT28WXLG5QZ4YJ7HWWHMBRJBTOI5,AYY9WMJIAPYQT,surprise
3AFT28WXLG5QZ4YJ7HWWHMBRJBTOI5,AB6DIVWQQXQ9B,surprise
3AFT28WXLG5QZ4YJ7HWWHMBRJBTOI5,A2H3YXD2QGHMUO,happy
3APP19WN72HME7MKHXAZFACKJY86G7,A260MIY3WZBFF4,happy
3APP19WN72HME7MKHXAZFACKJY86G7,A2G44A4ZPWRPXU,neutral
3APP19WN72HME7MKHXAZFACKJY86G7,A69HWH4QYTZ19,happy
3AQN9REUTGJLL7MZLQ4JSGTG5GKYDO,A323JR6EQT5Q71,happy
3AQN9REUTGJLL7MZLQ4JSGTG5GKYDO,AFT6VDMD6VGDG,surprise
3AQN9REUTGJLL7MZLQ4JSGTG5GKYDO,A2IP1TOC651QGU,surprise
3AQN9REUTGJLL7MZLQ4JSGTG5GLDY4,A2MKJA0F8RMUXH,angry
3AQN9REUTGJLL7MZLQ4JSGTG5GLDY4,A3150J317JJ00Q,sad
3AQN9REUTGJLL7MZLQ4JSGTG5GLDY4,AXAXLC0TXQ0QW,fear
3ATYLI1PRU5MUFIPPZHWTNQRWQIOJH,A260MIY3WZBFF4,surprise
3ATYLI1PRU5MUFIPPZHWTNQRWQIOJH,APEB5ERGCYP6D,fear
3ATYLI1PRU5MUFIPPZHWTNQRWQIOJH,AFT6VDMD6VGDG,surprise
3ATYLI1PRU5MUFIPPZHWTNQRWQJJOD,A3MYXS600K169X,neutral
3ATYLI1PRU5MUFIPPZHWTNQRWQJJOD,A3NNDCMBMFK2CZ,happy
3ATYLI1PRU5MUFIPPZHWTNQRWQJJOD,A24MYCKZ4F1RHO,neutral
3AXFSPQOYR1SO25WQWY66THD4PSJFR,A3150J317JJ00Q,happy
3AXFSPQOYR1SO25WQWY66THD4PSJFR,A2EQVOOEAXG3MF,happy
3AXFSPQOYR1SO25WQWY66THD4PSJFR,A1AKBW27YZ3U48,happy
3B286OTISFKXSBOOFGCESS6M79FJAE,A1AKYYRYKR4IJ6,happy
3B286OTISFKXSBOOFGCESS6M79FJAE,A260MIY3WZBFF4,happy
3B286OTISFKXSBOOFGCESS6M79FJAE,A1FPCIKO68OQ63,happy
3B623HUYJ5TC8QEZ5C1EO2RED4S8SF,A2GPGALLCMOQ14,angry
3B623HUYJ5TC8QEZ5C1EO2RED4S8SF,A3UGMPZAH9KIKG,sad
3B623HUYJ5TC8QEZ5C1EO2RED4S8SF,AA9Y4BEMJYWN1,sad
3B6F54KMR3FUXQUE6RSZ9S46ZYM1SO,A12W7ZB2DLBBY5,neutral
3B6F54KMR3FUXQUE6RSZ9S46ZYM1SO,A71NZTTHS4AMB,angry
3B6F54KMR3FUXQUE6RSZ9S46ZYM1SO,A2IP1TOC651QGU,disgust
3B9XR6P1WFY2BLTGLUCAN3QSPR0BJ1,A2UFVUTKGCQK8U,disgust
3B9XR6P1WFY2BLTGLUCAN3QSPR0BJ1,A24JKHC4HTY6CD,sad
3B9XR6P1WFY2BLTGLUCAN3QSPR0BJ1,A323JR6EQT5Q71,fear
3B9XR6P1WFY2BLTGLUCAN3QSPR0JB9,AJ43O59MBI55L,angry
3B9XR6P1WFY2BLTGLUCAN3QSPR0JB9,A1AKYYRYKR4IJ6,angry
3B9XR6P1WFY2BLTGLUCAN3QSPR0JB9,A1FPCIKO68OQ63,angry
3BA7SXOG1KT07BEMQN19YSMIR28R89,A2Q855QEV9AG5I,neutral
3BA7SXOG1KT07BEMQN19YSMIR28R89,A260MIY3WZBFF4,happy
3BA7SXOG1KT07BEMQN19YSMIR28R89,A1DXFMUVK5015A,surprise
3BA7SXOG1KT07BEMQN19YSMIR298RR,A3DQUOVL81OWGH,sad
3BA7SXOG1KT07BEMQN19YSMIR298RR,A621PLVD76XTI,sad
3BA7SXOG1KT07BEMQN19YSMIR298RR,A2IP1TOC651QGU,sad
3BAKUKE49IFIWBU1R2SUJIZADW2R1P,A8LBBPY53A3O3,surprise
3BAKUKE49IFIWBU1R2SUJIZADW2R1P,A2H3YXD2QGHMUO,fear
3BAKUKE49IFIWBU1R2SUJIZADW2R1P,A260MIY3WZBFF4,surprise
3BAKUKE49IFIWBU1R2SUJIZADW31R0,A2HSX08DWDYJU7,fear
3BAKUKE49IFIWBU1R2SUJIZADW31R0,A1T02KY1E9YI3I,angry
3BAKUKE49IFIWBU1R2SUJIZADW31R0,A12W7ZB2DLBBY5,fear
3BC9H1KCYVFKUDMQ2L99K4I1CWQYWX,A2MKJA0F8RMUXH,happy
3BC9H1KCYVFKUDMQ2L99K4I1CWQYWX,A1T02KY1E9YI3I,happy
3BC9H1KCYVFKUDMQ2L99K4I1CWQYWX,A3CJVRJ34U70Y9,happy
3BCRDCM0OEXRGTI37OVED24DQFP6KA,A2IP1TOC651QGU,angry
3BCRDCM0OEXRGTI37OVED24DQFP6KA,A19H7KOMN55AMU,angry
3BCRDCM0OEXRGTI37OVED24DQFP6KA,A2RLY0MUZQ1R1G,angry
3BDORL6HKLG2JE4Z7ZHE0EI1HTTRCF,A2WCZJI0MRRBL4,fear
3BDORL6HKLG2JE4Z7ZHE0EI1HTTRCF,A3NNDCMBMFK2CZ,sad
3BDORL6HKLG2JE4Z7ZHE0EI1HTTRCF,A3QITL3ZKAWQEM,sad
3BFF0DJK8YFV6A6N8AC9FYN1RHCSTN,A1SX8IVV82M0LW,neutral
3BFF0DJK8YFV6A6N8AC9FYN1RHCSTN,A1DXFMUVK5015A,neutral
3BFF0DJK8YFV6A6N8AC9FYN1RHCSTN,AYY9WMJIAPYQT,neutral
3BFF0DJK8YFV6A6N8AC9FYN1RHCTSO,A2UFVUTKGCQK8U,fear
3BFF0DJK8YFV6A6N8AC9FYN1RHCTSO,A24MYCKZ4F1RHO,neutral
3BFF0DJK8YFV6A6N8AC9FYN1RHCTSO,AXVEBBS48RC53,neutral
3BFNCI9LYLT4OVO15S872UN7A4N37V,A2UFVUTKGCQK8U,disgust
3BFNCI9LYLT4OVO15S872UN7A4N37V,A3RVFAYBGEUVIA,surprise
3BFNCI9LYLT4OVO15S872UN7A4N37V,AFT6VDMD6VGDG,surprise
3BFNCI9LYLT4OVO15S872UN7A4N73Z,A12W7ZB2DLBBY5,disgust
3BFNCI9LYLT4OVO15S872UN7A4N73Z,A1SX8IVV82M0LW,angry
3BFNCI9LYLT4OVO15S872UN7A4N73Z,A1AKBW27YZ3U48,angry
3BJKPTD2QDFJ5V6ATLC4POI55FTTR0,AXVEBBS48RC53,happy
3BJKPTD2QDFJ5V6ATLC4POI55FTTR0,A2E9B1XBM51XSQ,neutral
3BJKPTD2QDFJ5V6ATLC4POI55FTTR0,A621PLVD76XTI,happy
3BKZLF99002FAGQ4QCA3SF0FOV9QYL,AYOXZN5JZIHDT,neutral
3BKZLF99002FAGQ4QCA3SF0FOV9QYL,A1SX8IVV82M0LW,neutral
3BKZLF99002FAGQ4QCA3SF0FOV9QYL,A3MYXS600K169X,neutral
3BKZLF99002FAGQ4QCA3SF0FOV9YQT,A3CJVRJ34U70Y9,happy
3BKZLF99002FAGQ4QCA3SF0FOV9YQT,AYY9WMJIAPYQT,surprise
3BKZLF99002FAGQ4QCA3SF0FOV9YQT,A1FPCIKO68OQ63,happy
3BPP3MA3TDN6DET0Y6QD4Q95WDIEL6,AHZ08BLAUVT5I,happy
3BPP3MA3TDN6DET0Y6QD4Q95WDIEL6,A2EQVOOEAXG3MF,neutral
3BPP3MA3TDN6DET0Y6QD4Q95WDIEL6,A2Q855QEV9AG5I,sad
3BS6ERDL94AJ2NCTF79R9P9N66S6DX,A2FWJ2AZ4T2I9J,angry
3BS6ERDL94AJ2NCTF79R9P9N66S6DX,A147U23GFDCRW6,angry
3BS6ERDL94AJ2NCTF79R9P9N66S6DX,A1XQFG06L9XU2R,angry
3BVS8WK9Q1Y6GA9A3CRAB2BSCCBBIP,A1QR2AQ7I9R950,neutral
3BVS8WK9Q1Y6GA9A3CRAB2BSCCBBIP,A1AKYYRYKR4IJ6,neutral
3BVS8WK9Q1Y6GA9A3CRAB2BSCCBBIP,A1QXU4Q3CK75FK,disgust
3C8QQOM6JQ4ITJVMUPG4P57XO6OLIL,A2WCZJI0MRRBL4,angry
3C8QQOM6JQ4ITJVMUPG4P57XO6OLIL,A3INH7VQY14DOF,surprise
3C8QQOM6JQ4ITJVMUPG4P57XO6OLIL,A2HSX08DWDYJU7,surprise
3CESM1J3EJ6IBTCKW2EH1DY8DMXW6V,A1TRO537S2U7QV,sad
3CESM1J3EJ6IBTCKW2EH1DY8DMXW6V,A2EQVOOEAXG3MF,happy
3CESM1J3EJ6IBTCKW2EH1DY8DMXW6V,A243WOMORG3NZG,happy
3CKVGCS3PH8UQ19WA8OZVNLWU6G0SK,A15V2Z0JVLFIRS,fear
3CKVGCS3PH8UQ19WA8OZVNLWU6G0SK,A37STRL9Z7ZDSD,angry
3CKVGCS3PH8UQ19WA8OZVNLWU6G0SK,A3MYXS600K169X,neutral
3CMIQF80GOTDRWGYKTFB9OGMPLH6Q2,AYY9WMJIAPYQT,sad
3CMIQF80GOTDRWGYKTFB9OGMPLH6Q2,A1QXU4Q3CK75FK,sad
3CMIQF80GOTDRWGYKTFB9OGMPLH6Q2,AA9Y4BEMJYWN1,angry
3CMV9YRYP44EOUFSC71416MX1LDLJX,A2RV6QX6SN4YIC,disgust
3CMV9YRYP44EOUFSC71416MX1LDLJX,A2UFVUTKGCQK8U,angry
3CMV9YRYP44EOUFSC71416MX1LDLJX,A2WCZJI0MRRBL4,angry
3CMV9YRYP44EOUFSC71416MX1LEJLW,A3POPYMAOO1MIA,sad
3CMV9YRYP44EOUFSC71416MX1LEJLW,AISFU4P55HYEH,sad
3CMV9YRYP44EOUFSC71416MX1LEJLW,AL2KG1ZCSWKBJ,neutral
3CO05SML7W8IPM9JVJOU5DG084WR0M,AYY9WMJIAPYQT,happy
3CO05SML7W8IPM9JVJOU5DG084WR0M,A37STRL9Z7ZDSD,neutral
3CO05SML7W8IPM9JVJOU5DG084WR0M,A2UFVUTKGCQK8U,happy
3CO05SML7W8IPM9JVJOU5DG084X0RW,A2HSX08DWDYJU7,neutral
3CO05SML7W8IPM9JVJOU5DG084X0RW,A30ENTLELXJH32,neutral
3CO05SML7W8IPM9JVJOU5DG084X0RW,AYY9WMJIAPYQT,neutral
3CZH926SIDHAF6MFSERWI97UARN4E3,A2WCZJI0MRRBL4,neutral
3CZH926SIDHAF6MFSERWI97UARN4E3,A2EJ2T45DR3ENC,neutral
3CZH926SIDHAF6MFSERWI97UARN4E3,A19H7KOMN55AMU,sad
3CZH926SIDHAF6MFSERWI97UARNE4D,APSX6ZF7HGSG2,angry
3CZH926SIDHAF6MFSERWI97UARNE4D,A19H7KOMN55AMU,angry
3CZH926SIDHAF6MFSERWI97UARNE4D,A1QR2AQ7I9R950,angry
3D0LPO3EAC2CP4DOBZIZ3A5F9URYOL,A1SX8IVV82M0LW,angry
3D0LPO3EAC2CP4DOBZIZ3A5F9URYOL,A1Z8TF04ZG3VRE,angry
3D0LPO3EAC2CP4DOBZIZ3A5F9URYOL,A1FPCIKO68OQ63,sad
3D17ECOUOFYQD99ZGCRY1KWU7IN13W,A3INH7VQY14DOF,neutral
3D17ECOUOFYQD99ZGCRY1KWU7IN13W,A30ENTLELXJH32,sad
3D17ECOUOFYQD99ZGCRY1KWU7IN13W,AFT6VDMD6VGDG,disgust
3D17ECOUOFYQD99ZGCRY1KWU7IN31Y,A2E9B1XBM51XSQ,surprise
3D17ECOUOFYQD99ZGCRY1KWU7IN31Y,AYY9WMJIAPYQT,fear
3D17ECOUOFYQD99ZGCRY1KWU7IN31Y,A2QI7E49C9VLQ7,surprise
3D1UCPY6GHC8O9TKFX0DGUJ2LOT38I,A1SX8IVV82M0LW,angry
3D1UCPY6GHC8O9TKFX0DGUJ2LOT38I,A1QXU4Q3CK75FK,angry
3D1UCPY6GHC8O9TKFX0DGUJ2LOT38I,APEB5ERGCYP6D,angry
3D1UCPY6GHC8O9TKFX0DGUJ2LOT83N,A2EQVOOEAXG3MF,happy
3D1UCPY6GHC8O9TKFX0DGUJ2LOT83N,A267SCN7MD0CRX,happy
3D1UCPY6GHC8O9TKFX0DGUJ2LOT83N,A2IN095WARQMEB,happy
3D42WVSDH9YIJR0VCWZ9GGW1HT0YFZ,A2IP1TOC651QGU,fear
3D42WVSDH9YIJR0VCWZ9GGW1HT0YFZ,APEB5ERGCYP6D,neutral
3D42WVSDH9YIJR0VCWZ9GGW1HT0YFZ,A3CJVRJ34U70Y9,sad
3D4BBDG7ZIZA0CJXW9GIIGFLBFE3CO,A1ET12O70SVU74,neutral
3D4BBDG7ZIZA0CJXW9GIIGFLBFE3CO,APSX6ZF7HGSG2,fear
3D4BBDG7ZIZA0CJXW9GIIGFLBFE3CO,A3150J317JJ00Q,neutral
3D5G8J4N5B7BY2NR25HEQL78QL6TVT,AHZ08BLAUVT5I,happy
3D5G8J4N5B7BY2NR25HEQL78QL6TVT,A621PLVD76XTI,happy
3D5G8J4N5B7BY2NR25HEQL78QL6TVT,AXVEBBS48RC53,happy
3D5G8J4N5B7BY2NR25HEQL78QL6VTV,APSX6ZF7HGSG2,surprise
3D5G8J4N5B7BY2NR25HEQL78QL6VTV,AYY9WMJIAPYQT,surprise
3D5G8J4N5B7BY2NR25HEQL78QL6VTV,A1SX8IVV82M0LW,surprise
3D7VY91L660SCTZ1ORP23VI9TLVBM5,AB6DIVWQQXQ9B,happy
3D7VY91L660SCTZ1ORP23VI9TLVBM5,A1UWGITYWD8L0L,happy
3D7VY91L660SCTZ1ORP23VI9TLVBM5,A1AKBW27YZ3U48,happy
3DA79LNS5AYRMTL8IVB87QFPZ1DT3W,A30VOAZX8XTNGW,sad
3DA79LNS5AYRMTL8IVB87QFPZ1DT3W,A1DXFMUVK5015A,angry
3DA79LNS5AYRMTL8IVB87QFPZ1DT3W,A12W7ZB2DLBBY5,disgust
3DA79LNS5AYRMTL8IVB87QFPZ1E3T7,A3P0BZT74A33SN,angry
3DA79LNS5AYRMTL8IVB87QFPZ1E3T7,AXVEBBS48RC53,surprise
3DA79LNS5AYRMTL8IVB87QFPZ1E3T7,A2HSX08DWDYJU7,surprise
3DGDV62G7PC49JWIXEOJJ6904KT2PQ,A2EQVOOEAXG3MF,happy
3DGDV62G7PC49JWIXEOJJ6904KT2PQ,A243WOMORG3NZG,happy
3DGDV62G7PC49JWIXEOJJ6904KT2PQ,A24JKHC4HTY6CD,happy
3DIIW4IV8QYMVBO1OXHN3O5M2KU4IC,A2UKJR30NX8K4Q,sad
3DIIW4IV8QYMVBO1OXHN3O5M2KU4IC,A243WOMORG3NZG,sad
3DIIW4IV8QYMVBO1OXHN3O5M2KU4IC,AISFU4P55HYEH,sad
3DQYSJDTYME1D8APCPT1FK4S3MRXEA,A2UFVUTKGCQK8U,sad
3DQYSJDTYME1D8APCPT1FK4S3MRXEA,A1KL8QLFQ4YTOL,fear
3DQYSJDTYME1D8APCPT1FK4S3MRXEA,A621PLVD76XTI,angry
3DTJ4WT8BEIQI3A4D7HMC5K3BMPZE9,A297WCJYDD9QBQ,surprise
3DTJ4WT8BEIQI3A4D7HMC5K3BMPZE9,A2FWJ2AZ4T2I9J,fear
3DTJ4WT8BEIQI3A4D7HMC5K3BMPZE9,A2UFVUTKGCQK8U,disgust
3DW3BNF1GILS0IV3Z76JZPBLC8LV86,A3G8NSPRF986WP,surprise
3DW3BNF1GILS0IV3Z76JZPBLC8LV86,A18ZJHFB19LPQE,surprise
3DW3BNF1GILS0IV3Z76JZPBLC8LV86,A3CJVRJ34U70Y9,fear
3DW3BNF1GILS0IV3Z76JZPBLC8M8VK,A16GH5GPKBX5GA,neutral
3DW3BNF1GILS0IV3Z76JZPBLC8M8VK,A3MYXS600K169X,neutral
3DW3BNF1GILS0IV3Z76JZPBLC8M8VK,A1T02KY1E9YI3I,neutral
3DWGDA5POG7APIBI0MX4KFODY2G1VT,A1XQFG06L9XU2R,fear
3DWGDA5POG7APIBI0MX4KFODY2G1VT,A1AKBW27YZ3U48,sad
3DWGDA5POG7APIBI0MX4KFODY2G1VT,A69HWH4QYTZ19,neutral
3DWNFENNE4YIQM876F2NFPKMFZJ4JO,AB6DIVWQQXQ9B,happy
3DWNFENNE4YIQM876F2NFPKMFZJ4JO,AISFU4P55HYEH,happy
3DWNFENNE4YIQM876F2NFPKMFZJ4JO,A17T4N032U1ATX,happy
3DZKABX2ZJ8UCLLGGJMO1B742Z6VCC,A1UWGITYWD8L0L,sad
3DZKABX2ZJ8UCLLGGJMO1B742Z6VCC,A24JKHC4HTY6CD,happy
3DZKABX2ZJ8UCLLGGJMO1B742Z6VCC,A16GH5GPKBX5GA,sad
3E22YV8GG290Y5LBJXM3BUCYFFJNP1,A1SX8IVV82M0LW,disgust
3E22YV8GG290Y5LBJXM3BUCYFFJNP1,A323JR6EQT5Q71,sad
3E22YV8GG290Y5LBJXM3BUCYFFJNP1,AO2WNSGOXAX52,neutral
3E24UO25Q0TA6K3I5GN7KJLMAKYO6B,AYY9WMJIAPYQT,disgust
3E24UO25Q0TA6K3I5GN7KJLMAKYO6B,A24MYCKZ4F1RHO,sad
3E24UO25Q0TA6K3I5GN7KJLMAKYO6B,A3QITL3ZKAWQEM,disgust
3E24UO25Q0TA6K3I5GN7KJLMAKZ6OU,AISFU4P55HYEH,neutral
3E24UO25Q0TA6K3I5GN7KJLMAKZ6OU,A2MKJA0F8RMUXH,neutral
3E24UO25Q0TA6K3I5GN7KJLMAKZ6OU,A2HSX08DWDYJU7,neutral
3E6L1VR4XXPG07QP6D4HXPC8IJ86F8,A621PLVD76XTI,sad
3E6L1VR4XXPG07QP6D4HXPC8IJ86F8,A3150J317JJ00Q,sad
3E6L1VR4XXPG07QP6D4HXPC8IJ86F8,A3NNDCMBMFK2CZ,fear
3E9VAUV7BXHNN0JN1GDH2FLAKDNYAM,A3INH7VQY14DOF,sad
3E9VAUV7BXHNN0JN1GDH2FLAKDNYAM,A323JR6EQT5Q71,sad
3E9VAUV7BXHNN0JN1GDH2FLAKDNYAM,A2RV6QX6SN4YIC,sad
3E9VAUV7BXHNN0JN1GDH2FLAKDOAYZ,A1UWGITYWD8L0L,neutral
3E9VAUV7BXHNN0JN1GDH2FLAKDOAYZ,A1SX8IVV82M0LW,neutral
3E9VAUV7BXHNN0JN1GDH2FLAKDOAYZ,A9E9L9MWEZOPN,neutral
3E9ZFLPWOZVDTDCB88JS0Z2KVFYXIJ,A3QITL3ZKAWQEM,neutral
3E9ZFLPWOZVDTDCB88JS0Z2KVFYXIJ,A3RVFAYBGEUVIA,disgust
3E9ZFLPWOZVDTDCB88JS0Z2KVFYXIJ,A30VOAZX8XTNGW,happy
3EAWOID6MU0AITQ043T46A53TAA0VP,AXVEBBS48RC53,surprise
3EAWOID6MU0AITQ043T46A53TAA0VP,APEB5ERGCYP6D,happy
3EAWOID6MU0AITQ043T46A53TAA0VP,A1QXU4Q3CK75FK,surprise
3ECKRY5B1RZ2Y8CQ9Q7DXKIV3FWZII,APSX6ZF7HGSG2,angry
3ECKRY5B1RZ2Y8CQ9Q7DXKIV3FWZII,A39PQOGN8NIWNA,neutral
3ECKRY5B1RZ2Y8CQ9Q7DXKIV3FWZII,A1APEUBLZLIDXS,angry
3EFNPKWBMTRQ6KOHKTNYNFDK2QH03S,AHZ08BLAUVT5I,sad
3EFNPKWBMTRQ6KOHKTNYNFDK2QH03S,A2HSX08DWDYJU7,neutral
3EFNPKWBMTRQ6KOHKTNYNFDK2QH03S,APSX6ZF7HGSG2,neutral
3EFNPKWBMTRQ6KOHKTNYNFDK2QH30V,A37STRL9Z7ZDSD,sad
3EFNPKWBMTRQ6KOHKTNYNFDK2QH30V,A621PLVD76XTI,angry
3EFNPKWBMTRQ6KOHKTNYNFDK2QH30V,A1QXU4Q3CK75FK,fear
3EGKVCRQFXVS6AOF7UDDXQ5G2V8YBH,A2EQVOOEAXG3MF,disgust
3EGKVCRQFXVS6AOF7UDDXQ5G2V8YBH,A2122A7BZNUWXO,happy
3EGKVCRQFXVS6AOF7UDDXQ5G2V8YBH,A1FPCIKO68OQ63,happy
3EHIMLB7F82NIH0JUIPFKOKC4TB8HU,AO2WNSGOXAX52,happy
3EHIMLB7F82NIH0JUIPFKOKC4TB8HU,A12W7ZB2DLBBY5,neutral
3EHIMLB7F82NIH0JUIPFKOKC4TB8HU,A15V2Z0JVLFIRS,neutral
3EHVO81VN6O57HGYVXG05EX4QN51H3,A1FPCIKO68OQ63,sad
3EHVO81VN6O57HGYVXG05EX4QN51H3,A2EQVOOEAXG3MF,disgust
3EHVO81VN6O57HGYVXG05EX4QN51H3,A3150J317JJ00Q,neutral
3EKTG13IZV64P2LDF4EWHYEE5F8LM1,AYY9WMJIAPYQT,happy
3EKTG13IZV64P2LDF4EWHYEE5F8LM1,A3G8NSPRF986WP,surprise
3EKTG13IZV64P2LDF4EWHYEE5F8LM1,A2UFVUTKGCQK8U,disgust
3EN4YVUOUDV9OOWHQQ4SC0HK8UNXJV,A30VOAZX8XTNGW,happy
3EN4YVUOUDV9OOWHQQ4SC0HK8UNXJV,A1TRO537S2U7QV,neutral
3EN4YVUOUDV9OOWHQQ4SC0HK8UNXJV,A69HWH4QYTZ19,neutral
3EPG8DX9LLTW8GF5FXQHHDCCOUK5PU,A2RV6QX6SN4YIC,happy
3EPG8DX9LLTW8GF5FXQHHDCCOUK5PU,A1DXFMUVK5015A,surprise
3EPG8DX9LLTW8GF5FXQHHDCCOUK5PU,A1XQFG06L9XU2R,angry
3EQPA8A375ZYTJWWR8SD9LXVGULZJU,A1SX8IVV82M0LW,surprise
3EQPA8A375ZYTJWWR8SD9LXVGULZJU,A3POPYMAOO1MIA,sad
3EQPA8A375ZYTJWWR8SD9LXVGULZJU,AYY9WMJIAPYQT,surprise
3EQVJH0T41O6G1S7XG0ABKGZI6VTH3,A1SX8IVV82M0LW,surprise
3EQVJH0T41O6G1S7XG0ABKGZI6VTH3,A2IP1TOC651QGU,surprise
3EQVJH0T41O6G1S7XG0ABKGZI6VTH3,A1DXFMUVK5015A,surprise
3FBEFUUYRL8L4G9HVXIPJO1HL3V6AV,A1APEUBLZLIDXS,sad
3FBEFUUYRL8L4G9HVXIPJO1HL3V6AV,A39PQOGN8NIWNA,surprise
3FBEFUUYRL8L4G9HVXIPJO1HL3V6AV,A9E9L9MWEZOPN,fear
3FCO4VKOZ5G7YT4YUCP3LLR41TD7EQ,A24JKHC4HTY6CD,sad
3FCO4VKOZ5G7YT4YUCP3LLR41TD7EQ,A3150J317JJ00Q,neutral
3FCO4VKOZ5G7YT4YUCP3LLR41TD7EQ,A2WCZJI0MRRBL4,angry
3FCO4VKOZ5G7YT4YUCP3LLR41TDE7X,A30ENTLELXJH32,angry
3FCO4VKOZ5G7YT4YUCP3LLR41TDE7X,A2122A7BZNUWXO,angry
3FCO4VKOZ5G7YT4YUCP3LLR41TDE7X,AISFU4P55HYEH,angry
3FHTJGYT8O3UOD4PWT98LA31E3YGPN,A4Y7I8J2079AJ,sad
3FHTJGYT8O3UOD4PWT98LA31E3YGPN,A3POPYMAOO1MIA,angry
3FHTJGYT8O3UOD4PWT98LA31E3YGPN,A1AKYYRYKR4IJ6,sad
3FI30CQHVLMQNQE91BILEZLN3LGB6V,A12W7ZB2DLBBY5,disgust
3FI30CQHVLMQNQE91BILEZLN3LGB6V,A1APEUBLZLIDXS,angry
3FI30CQHVLMQNQE91BILEZLN3LGB6V,A2EJ2T45DR3ENC,neutral
3FJ2RVH2509JHWGBGPSMXG9LZGB29V,A3150J317JJ00Q,neutral
3FJ2RVH2509JHWGBGPSMXG9LZGB29V,A29OJFPXJP5ODV,neutral
3FJ2RVH2509JHWGBGPSMXG9LZGB29V,A1KL8QLFQ4YTOL,fear
3FJ2RVH2509JHWGBGPSMXG9LZGB922,A1SX8IVV82M0LW,disgust
3FJ2RVH2509JHWGBGPSMXG9LZGB922,AXVEBBS48RC53,disgust
3FJ2RVH2509JHWGBGPSMXG9LZGB922,AISFU4P55HYEH,disgust
3FK4G712NY3URAT8JA7J5TRFPYYSSY,A2R25RH05K0B68,happy
3FK4G712NY3URAT8JA7J5TRFPYYSSY,A1DXFMUVK5015A,happy
3FK4G712NY3URAT8JA7J5TRFPYYSSY,AISFU4P55HYEH,happy
3FO95NVK5D3IQVTV4L7EFJMJ3WFSRA,A2G44A4ZPWRPXU,happy
3FO95NVK5D3IQVTV4L7EFJMJ3WFSRA,A12W7ZB2DLBBY5,surprise
3FO95NVK5D3IQVTV4L7EFJMJ3WFSRA,A1NOINYD1FZ55T,surprise
3FTID4TN8M14JJARY727BT1LEPMYL4,A2RLY0MUZQ1R1G,sad
3FTID4TN8M14JJARY727BT1LEPMYL4,A2EQVOOEAXG3MF,sad
